ORIGIN,DEST,AIRLINE_CODE,DISTANCE,NUM_VUELOS
CVG,VPS,G4,600.0,176
MIA,ORF,MQ,802.0,176
PWM,DCA,OH,482.0,176
EVV,DTW,9E,363.0,176
DEN,SEA,F9,1024.0,176
ABE,DTW,OO,425.0,176
DEN,TYS,OO,1162.0,176
RIC,DEN,UA,1482.0,176
CRP,IAH,EV,201.0,176
SJU,IAD,UA,1571.0,176
SEA,PIT,AS,2125.0,176
PHL,SLC,DL,1927.0,176
BIS,DFW,OO,977.0,176
MSP,SBN,OO,411.0,176
DFW,MOB,YV,539.0,176
LGA,CLE,EV,419.0,176
SLC,EWR,DL,1969.0,175
ANC,CDV,AS,160.0,175
FLL,PHL,B6,992.0,175
DEN,CLT,OO,1337.0,175
MSP,DCA,YX,931.0,175
RSW,MKE,WN,1183.0,175
XWA,MSP,OO,553.0,175
MCO,BWI,F9,787.0,175
SCC,ANC,AS,626.0,175
ANC,OTZ,AS,548.0,175
DEN,PIR,OO,385.0,175
DCA,PIT,OH,204.0,175
SJC,AUS,OO,1476.0,175
ORH,JFK,B6,150.0,175
CVG,RSW,F9,879.0,175
LAX,DEN,F9,862.0,175
CLT,TUL,AA,842.0,175
ORD,LIT,OO,552.0,175
PSP,PHX,WN,261.0,175
DFW,MSO,MQ,1320.0,175
ORD,BDL,YX,783.0,175
MCO,MEM,WN,684.0,174
SFO,BFL,OO,238.0,174
PDX,DFW,AS,1616.0,174
ORD,MDT,OO,594.0,174
RSW,PIT,WN,966.0,174
MSP,BWI,WN,936.0,174
MEM,ORD,YX,491.0,174
JAX,ORD,YX,864.0,174
DEN,MIA,F9,1709.0,174
IAH,DTW,NK,1075.0,174
LAX,JAC,OO,784.0,174
MEM,LGA,YX,963.0,174
TUL,IAH,YV,429.0,174
PHL,ATL,NK,666.0,174
IAH,CVG,YV,871.0,174
RIC,DTW,OO,456.0,174
SFO,BOS,AS,2704.0,174
EWR,RDU,9E,416.0,174
SAT,STL,WN,786.0,174
DFW,IAD,UA,1172.0,173
ROC,ORD,OO,528.0,173
GRR,DTW,OO,120.0,173
DFW,CRP,YV,354.0,173
SFB,CVG,G4,735.0,173
BHM,IAH,YV,562.0,173
GRR,PIE,G4,1044.0,173
JAX,LGA,YX,833.0,173
OMA,CLT,AA,913.0,173
ABE,ORD,MQ,654.0809248554913,173
PHX,TPA,WN,1788.0,173
ORD,BNA,MQ,409.0,173
IAH,MDW,WN,917.0,173
MBS,ORD,OO,222.0,173
SJU,ORD,UA,2072.0,173
BOS,MCI,YX,1256.0,173
BIL,MSP,DL,748.0,173
IAH,TYS,EV,771.0,173
JFK,IND,YX,665.0,173
BFL,SFO,OO,238.0,173
LAX,SAT,DL,1211.0,173
IAH,LAX,DL,1379.0,173
BWI,SFO,UA,2457.0,173
ORD,SDF,OO,286.0,173
DCA,RSW,AA,892.0,173
ELP,AUS,MQ,528.0,173
DTW,CIU,OO,284.0,173
SAN,TUS,WN,367.8728323699422,173
EWR,SLC,DL,1969.0,173
MKE,PHL,OH,690.0,172
LBE,MCO,NK,823.0,172
CIU,MSP,OO,435.0,172
DFW,CAE,MQ,922.0,172
DFW,XNA,AA,280.0,172
BOS,MSY,B6,1368.0,172
MHK,DFW,MQ,431.0,172
BUR,JFK,B6,2465.0,172
AUS,BOS,B6,1698.0,172
BNA,ORD,AA,409.0,172
PHX,MSY,WN,1300.0,172
JAC,LAX,OO,784.0,172
MCI,BOS,YX,1256.0,172
XNA,DEN,OO,616.0,172
ABQ,IAH,YV,744.0,172
BOS,CVG,9E,752.0,172
MIA,DEN,UA,1709.0,172
GSO,CLT,AA,83.0,172
FSM,DFW,OO,227.0,172
BOS,DFW,B6,1562.0,172
MSP,ATL,NK,907.0,172
ICT,DEN,WN,420.0,171
MCO,CLE,UA,895.0,171
XNA,ATL,DL,589.0,171
HNL,GUM,UA,3801.0,171
BWI,LAX,NK,2329.0,171
SEA,TUS,AS,1216.0,171
JFK,BOS,AA,187.0,171
MSP,ORD,YX,334.0,171
DTW,LAN,OO,74.0,171
PNS,DAL,WN,592.0,171
SAN,HNL,WN,2614.0,171
MIA,JAX,YX,335.0,171
SEA,RNO,AS,564.0,171
MCO,AUS,NK,994.0,171
ATL,SHV,OO,551.0,171
DSM,ATL,9E,743.0,171
CLE,MCO,UA,895.0,171
LAX,SAT,WN,1211.0,171
CLT,ROC,AA,573.0,171
SFO,PHL,UA,2521.0,171
PHX,SAF,OO,370.0,170
BOI,GEG,QX,287.0,170
MCO,ORD,F9,1005.0,170
CLE,SFO,UA,2161.0,170
MSY,TPA,NK,488.0,170
ABQ,AUS,WN,619.0,170
RDU,FLL,DL,680.0,170
PHL,MCI,YX,1038.0,170
BOI,PDX,QX,344.0,170
AUS,MCO,AA,994.0,170
CVG,SFB,G4,735.0,170
LAX,SFO,AA,337.0,170
PDX,JFK,DL,2454.0,170
SLC,PHL,DL,1927.0,170
DTW,EVV,9E,363.0,170
LAS,PIT,NK,1910.0,170
BOS,CLE,YX,563.0,170
JFK,DTW,B6,509.0,170
KOA,LAX,AA,2504.0,170
BNA,MSP,WN,695.0,170
PIT,IAH,YX,1117.0,170
MEM,IAH,YV,468.0,170
AUS,MCO,NK,994.0,170
DFW,GSO,MQ,999.0,170
CLT,TRI,OH,119.0,170
LAS,MSP,NK,1299.0,170
PIT,ORD,OO,413.0,170
LAX,LIH,UA,2615.0,170
DFW,FAR,MQ,968.0,169
FLL,LAX,NK,2343.0,169
MSY,IAD,UA,955.0,169
BIL,SLC,DL,387.0,169
DFW,CAE,AA,922.0,169
DEN,ICT,WN,420.0,169
OKC,DFW,YV,175.0,169
CAE,DFW,AA,922.0,169
PHX,MCO,WN,1849.0,169
LAX,KOA,DL,2504.0,169
SFO,PSC,OO,620.0,169
LBB,LAS,WN,775.0,169
SAT,LAX,DL,1211.0,169
BWI,ORD,OO,621.0295857988166,169
MLU,DFW,OO,293.0,169
FCA,DEN,OO,752.0,169
BDL,ORD,OO,783.0,169
LAX,ELP,WN,715.0,169
GEG,PHX,WN,1020.0,169
DSM,DEN,WN,589.0,169
ATL,XNA,DL,589.0,169
SMF,SLC,OO,532.0,169
TPA,MSY,NK,488.0,169
PDX,MCO,AS,2534.0,169
CLT,OMA,AA,913.0,169
GEG,BOI,QX,287.0,169
DCA,RSW,B6,892.0,169
RIW,DEN,OO,296.0,169
MSO,MSP,DL,1013.0,169
DAL,CLT,WN,926.0,168
GUM,SPN,UA,129.0,168
MSY,PHL,AA,1089.0,168
DTW,ORF,9E,529.0,168
CLT,MDT,AA,413.0,168
ORD,CLT,YX,599.0,168
GRR,SFB,G4,1001.0,168
AUS,MSY,MQ,444.0,168
DTW,MYR,NK,636.0,168
SJU,BWI,NK,1565.0,168
DCA,LAX,DL,2311.0,168
SPN,GUM,UA,129.0,168
CLT,OMA,OH,913.0,168
JAX,ORD,MQ,864.0,168
LAX,MCI,NK,1363.0,168
BIL,SEA,QX,664.0,168
LGB,SLC,B6,588.0,168
BHM,TPA,WN,459.0,168
SDF,IAH,YV,788.0,168
EWR,MDW,WN,711.0,168
DFW,JAN,OO,408.0,168
CVG,LAS,F9,1678.0,168
LAX,KOA,AA,2504.0,168
CLT,PIT,YX,366.0,168
FSD,PHX,YV,1081.0,168
PDX,BOI,QX,344.0,168
RNO,SEA,AS,564.0,168
LAS,SNA,OO,226.0,168
FLL,STT,NK,1107.0,168
DCA,CMH,WN,323.0,167
SRQ,EWR,YX,1034.0,167
MIA,SAT,AA,1143.0,167
DEN,CID,UA,692.0,167
MSY,PHX,WN,1300.0,167
DEN,BDL,UA,1671.0,167
PHX,FAT,YV,493.0,167
IAH,PIT,YV,1117.0,167
GRR,EWR,YX,605.0,167
ORD,CLE,YX,315.11976047904193,167
EWR,SAT,UA,1569.0,167
TUL,CLT,AA,842.0,167
LAS,DCA,AA,2089.0,167
SFO,OGG,HA,2338.0,167
MIA,GSO,MQ,710.0,167
CIU,DTW,OO,284.0,167
MDW,EWR,WN,711.0,167
TUS,SEA,AS,1216.0,167
BOS,SFO,AS,2704.0,167
OKC,MDW,WN,691.0,167
DCA,CHS,YX,444.0,167
JFK,ORD,YX,740.0,167
SNA,LAS,OO,226.0,167
LNK,MSP,OO,331.0,167
DEN,PDX,F9,991.0,167
MIA,BOS,B6,1258.0,166
SLC,LAX,B6,590.0,166
WRG,PSG,AS,31.0,166
OMA,SEA,AS,1368.0,166
GRR,ORD,UA,137.0,166
PDX,ORD,AS,1739.0,166
PSG,JNU,AS,123.0,166
SHV,ATL,OO,551.0,166
PHX,DFW,NK,868.0,166
LAX,MIA,B6,2342.0,166
PHX,CMH,WN,1670.0,166
FLL,CLT,NK,632.0,166
JNU,YAK,AS,198.0,166
SAT,IAD,UA,1362.0,166
BWI,SAV,WN,549.0,166
DCA,BNA,OH,562.0,166
DEN,GUC,OO,152.0,166
IAD,CLT,AA,322.0,166
DTW,JFK,B6,509.0,166
MIA,GNV,MQ,294.0,166
SEA,HNL,HA,2677.0,166
DFW,DRO,YV,674.0,166
DEN,MTJ,WN,196.0,166
PHL,CHS,OH,550.0,166
ORD,MCO,F9,1005.0,166
LIH,LAX,UA,2615.0,166
SEA,OGG,HA,2640.0,166
LIT,ORD,OO,552.0,166
MSP,MSO,DL,1013.0,166
HNL,PDX,HA,2603.0,166
ORD,BHM,MQ,583.2650602409639,166
PWM,DTW,9E,668.0,166
GNV,MIA,MQ,294.0,165
MIA,EWR,B6,1085.0,165
SFO,ABQ,OO,896.0,165
MSP,BNA,WN,695.0,165
BNA,SFO,UA,1969.0,165
HNL,SMF,HA,2462.0,165
SJU,ORD,AA,2072.0,165
SUX,ORD,MQ,436.0,165
OMA,CLT,OH,913.0,165
DTW,MBS,OO,98.0,165
DFW,PHX,NK,868.0,165
RDU,DEN,F9,1436.0,165
SEA,BZN,AS,543.0,165
CVG,PGD,G4,850.0,165
LAX,OGG,HA,2486.0,165
ORD,ABE,MQ,654.060606060606,165
ATL,MIA,F9,594.0,165
MCO,PDX,AS,2534.0,165
YAK,JNU,AS,198.0,165
ELP,LAX,WN,715.0,165
DCA,SYR,YX,298.0,164
RNO,SJC,WN,188.0,164
GSO,DFW,MQ,999.0,164
MEI,IAH,OO,422.0,164
DAL,SMF,WN,1442.0,164
MCO,AUS,AA,994.0,164
RDU,EWR,9E,416.0,164
KOA,PHX,AA,2860.0,164
MSN,PHL,OH,764.0,164
MKE,SEA,AS,1694.0,164
CLT,LYH,OH,175.0,164
DAL,CHS,WN,977.0,164
LAS,MFE,G4,1210.0,164
JAC,ORD,UA,1162.0,164
DCA,MEM,OH,762.0,164
VPS,DFW,YV,641.0,164
DFW,SFO,UA,1464.0,164
IAD,CHS,YV,441.0,164
RDU,SEA,AS,2354.0,164
DFW,SDF,AA,733.0,164
DFW,SBP,MQ,1360.0,164
BWI,IAH,NK,1235.0,164
LAS,BZN,WN,701.0,164
IAH,BWI,NK,1235.0,164
EWR,BUF,YX,282.0,164
SYR,DCA,YX,298.0,164
DCA,LAX,AS,2311.0,164
ABQ,SFO,OO,896.0,164
USA,FLL,G4,643.0,164
MAF,LAS,WN,795.0,164
LAS,AMA,WN,758.0,164
JFK,CVG,9E,589.0,164
MYR,BNA,WN,471.0,164
MSP,FSD,DL,196.0,164
IND,CLT,OH,427.0,164
IAH,AMA,OO,517.0,163
RSW,CVG,DL,879.0,163
PHX,ABQ,AA,328.0,163
IAH,LRD,EV,301.0,163
JFK,ORH,B6,150.0,163
DAL,SFO,OO,1476.0,163
DTW,BUF,9E,241.0,163
SAN,OGG,HA,2541.0,163
CHS,IAD,YV,441.0,163
CLT,BOS,YX,728.0,163
PHL,LAS,NK,2176.0,163
JMS,DEN,OO,573.0,163
IAH,CLT,UA,912.0,163
MIA,PIT,YX,1013.0,163
JFK,BNA,YX,765.0,163
SNA,SJC,OO,342.0,163
CLT,GRR,AA,583.0,163
FLL,CVG,DL,932.0,163
SLC,SMF,OO,532.0,163
VCT,IAH,OO,123.0,163
PRC,LAX,OO,346.0,163
ORD,JAX,YX,864.0,163
PDX,DEN,F9,991.0,163
FAT,PHX,YV,493.0,163
MSP,MDW,9E,349.0,163
DFW,OKC,YV,175.0,163
SAT,MIA,AA,1143.0,163
TPA,BHM,WN,459.0,163
CMH,DAL,WN,919.0,163
GSP,ORD,OO,577.0,163
ATL,SDF,WN,321.0,162
MSY,ORD,AA,836.2962962962963,162
CLL,DFW,OO,164.0,162
PDX,HNL,HA,2603.0,162
LAS,BOS,DL,2381.0,162
JNU,KTN,AS,234.0,162
DTW,IAH,NK,1075.0,162
MKE,CLT,AA,651.0,162
TPA,LAS,NK,1984.0,162
SJC,SLC,OO,584.0,162
PNS,DFW,YV,604.0,162
IND,SEA,AS,1866.0,162
CLT,FLL,NK,632.0,162
LAX,MCI,DL,1363.0,162
BHM,ORD,MQ,583.2037037037037,162
ATL,ATW,DL,765.0,162
PHX,BOS,B6,2300.0,162
WRG,KTN,AS,82.0,162
PIE,TYS,G4,550.0,162
BTV,DCA,OH,437.0,162
SFO,DAL,OO,1476.0,162
ORD,GSP,OO,577.0,162
MCI,IAD,YV,926.0,162
GEG,LAX,OO,945.0,162
ORD,SYR,UA,607.0,162
ORD,JAX,MQ,864.0,162
SEA,DEN,F9,1024.0,162
ILM,ATL,DL,377.0,161
MIA,BNA,WN,806.0,161
DCA,CLE,EV,310.0,161
DTW,ATW,OO,296.0,161
FCA,SLC,DL,531.0,161
MSP,MSN,DL,228.0,161
ORD,LNK,OO,466.0,161
LGA,PWM,YX,269.0,161
DEN,CLT,F9,1337.0,161
AGS,ATL,DL,143.0,161
PHX,KOA,AA,2860.0,161
EWR,SLC,UA,1969.0,161
LAS,CVG,F9,1678.0,161
ORD,DAY,OO,240.0,161
ORD,HNL,UA,4243.0,161
DCA,ILM,OH,319.0,161
FAR,DFW,MQ,968.0,161
CMH,FLL,WN,973.0,161
RSW,CVG,F9,879.0,161
MCI,DEN,OO,533.0,161
BNA,SEA,DL,1978.0,161
MIA,GSP,MQ,637.0,161
SAN,OGG,AS,2541.0,161
AUS,OAK,WN,1497.0,161
ORD,ELP,MQ,1236.0,161
SAN,SLC,WN,626.0,161
SLC,DCA,DL,1851.0,160
HNL,LAX,AS,2556.0,160
MCO,LBE,NK,823.0,160
LAX,RDU,DL,2239.0,160
ATL,ILM,DL,377.0,160
DEN,MLI,OO,752.0,160
CLT,PVD,OH,683.0,160
BRW,ANC,AS,725.0,160
MDT,ORD,OO,594.0,160
IAH,BRO,EV,308.0,160
ORD,BWI,OO,621.0375,160
CHS,LGA,YX,641.0,160
TPA,DFW,NK,929.0,160
EWR,MSP,9E,1008.0,160
JFK,PDX,DL,2454.0,160
BOI,DFW,MQ,1272.0,160
STL,SAT,WN,786.0,160
AMA,IAH,OO,517.0,160
TRI,CLT,OH,119.0,160
IAH,IND,YV,844.0,160
SEA,RNO,QX,564.0,160
MYR,ACY,NK,466.0,160
EUG,SFO,UA,451.0,160
DEN,MRY,OO,959.0,160
TPA,BWI,NK,842.0,160
JAX,LGA,9E,833.0,160
DEN,RDU,F9,1436.0,160
ORD,FNT,OO,223.0,160
LGB,AUS,WN,1226.0,160
DEN,MCI,OO,533.0,160
JNU,PSG,AS,123.0,160
SMF,DAL,WN,1442.0,159
SEA,RDU,DL,2354.0,159
IAD,ORF,YV,157.0,159
RDU,TPA,DL,587.0,159
CLT,DEN,F9,1337.0,159
DEN,MIA,UA,1709.0,159
ORD,MSY,NK,836.1949685534591,159
JAX,LGA,B6,833.0,159
IAH,MEM,YV,468.0,159
LAX,CVG,DL,1900.0,159
BWI,GRR,WN,528.0,159
DTW,GRR,OO,120.0,159
ALB,LGA,9E,136.0,159
DFW,BIS,OO,977.0,159
CLT,IAD,AA,322.0,159
MSP,IMT,OO,257.0,159
LIT,IAH,EV,374.0,159
FWA,CLT,OH,460.0,159
DTW,PIT,9E,201.0,159
HOU,DFW,MQ,247.0,159
MFR,DEN,UA,964.0,159
DEN,DDC,OO,292.0,159
DCA,EYW,YX,1023.0,159
ORD,ATL,OO,606.0,159
DFW,TPA,NK,929.0,159
IAH,HNL,UA,3904.0,159
CLT,SMF,AA,2244.0,158
SDF,DEN,WN,1024.0,158
LGA,DEN,B6,1620.0,158
ACY,TPA,NK,913.0,158
ORD,JAC,UA,1162.0,158
AUS,BOS,AA,1698.0,158
ACY,MYR,NK,466.0,158
BUF,DTW,9E,241.0,158
EWR,DTW,9E,488.0,158
IAD,MSY,UA,955.0,158
BOI,SJC,OO,523.0,158
MCO,STL,F9,882.0,158
PIT,DCA,OH,204.0,158
MSP,CIU,OO,435.0,158
HNL,SJC,HA,2417.0,158
PVD,LGA,9E,143.0,158
CLT,GSO,AA,83.0,158
ORD,SRQ,UA,1050.0,158
MIA,SAN,AA,2267.0,158
STL,PHL,OH,814.0,157
PHL,JAX,OH,742.0,157
ATW,DTW,OO,296.0,157
LAS,MCO,WN,2039.0,157
DFW,SBA,AA,1316.0,157
BOS,LAS,DL,2381.0,157
GRR,CLT,AA,583.0,157
GSO,MIA,MQ,710.0,157
DFW,MSP,OO,852.0,157
MIA,IAD,UA,921.0,157
KOA,LAX,DL,2504.0,157
SAT,LAX,WN,1211.0,157
COS,DEN,UA,73.0,157
DAY,ATL,9E,432.0,157
ORD,SJU,UA,2072.0,157
AMA,LAS,WN,758.0,157
TPA,CVG,F9,773.0,157
ORD,PIT,OO,413.0,157
BOS,AUS,B6,1698.0,157
SDF,ATL,WN,321.0,157
TUL,LAS,WN,1076.0,157
DTW,ITH,OO,353.0,157
OGG,LAX,HA,2486.0,156
LAS,STL,F9,1371.0,156
DCA,DSM,YX,897.0,156
IAD,MSP,YV,908.0,156
DCA,BTV,OH,437.0,156
LAX,FLL,NK,2343.0,156
PVD,EWR,YX,160.0,156
PHL,PWM,OH,364.0,156
ABQ,DFW,YV,569.0,156
OGG,SAN,AS,2541.0,156
LAX,CLE,NK,2052.0,156
MKE,DAL,WN,850.0,156
DTW,PDX,DL,1953.0,156
SLC,SJC,OO,584.0,156
RIC,FLL,NK,805.0,156
SAN,MCI,WN,1334.0,156
SFO,ATL,UA,2139.0,156
LAS,BWI,NK,2106.0,156
BHM,IAH,OO,562.0,156
CLE,LAS,NK,1824.0,156
LEX,ATL,YX,304.0,156
JFK,CVG,YX,589.0,156
DCA,PVD,YX,356.0,156
DFW,IAD,YV,1172.0,156
CVG,IAH,YV,871.0,156
MSY,MSP,DL,1039.0,156
SFO,DFW,UA,1464.0,156
CAK,DCA,OH,274.0,156
RIC,FLL,B6,805.0,156
SBP,DFW,MQ,1360.0,156
MSY,LAX,WN,1670.0,156
TUL,CLT,OH,842.0,156
MSN,MSP,9E,228.0,156
RNO,SEA,QX,564.0,155
PBI,JFK,DL,1028.0,155
PHX,GEG,WN,1020.0,155
IAD,CLE,YV,288.0,155
TYS,IAH,EV,771.0,155
ALB,ORD,MQ,723.0,155
DFW,OKC,OO,175.0,155
JFK,ORD,OO,740.0,155
ATL,GTR,OO,241.0,155
TUL,IAH,OO,429.0,155
SDF,CLT,AA,335.0,155
PSC,SFO,OO,620.0,155
ROC,DTW,OO,296.0,155
PHL,STL,OH,814.0,155
BWI,ORD,MQ,621.341935483871,155
CLT,DAL,WN,926.0,155
PHL,TYS,OH,554.0,155
MDT,SFB,G4,827.0,155
RAP,ORD,OO,779.9612903225807,155
OAK,HNL,HA,2409.0,155
LAX,STL,AA,1592.0,155
IAH,TUL,EV,429.0,155
LBB,DEN,OO,456.0,155
PIB,IAH,OO,372.0,155
SEA,DAL,AS,1670.0,155
MDW,DTW,9E,228.0,155
BOS,JFK,AA,187.0,155
CLE,LAX,UA,2052.0,155
IAH,SJC,UA,1608.0,155
MEM,MCO,WN,684.0,155
LAX,CLE,UA,2052.0,155
TUS,IAH,OO,936.0,155
SEA,MIA,AA,2724.0,155
CHS,DCA,YX,444.0,154
ORD,SLC,AA,1250.0,154
SAN,MIA,AA,2267.0,154
TYS,PIE,G4,550.0,154
IAH,TUL,YV,429.0,154
TPA,CVG,DL,773.0,154
SBA,DFW,AA,1316.0,154
PIT,LAX,NK,2136.0,154
SLC,SJC,WN,584.0,154
DFW,MLU,OO,293.0,154
TPA,ACY,NK,913.0,154
OKC,DFW,MQ,175.0,154
MSP,EWR,9E,1008.0,154
DFW,LFT,OO,351.0,154
SLN,ORD,OO,559.0,154
ATL,LEX,YX,304.0,154
CMH,LAS,NK,1771.0,154
SJC,RNO,WN,188.0,154
DEN,LGA,B6,1620.0,154
DEN,LBB,OO,456.0,154
DFW,VPS,MQ,641.0,154
RDU,LAX,DL,2239.0,154
CHS,LGA,B6,641.0,154
BNA,SRQ,WN,648.0,154
BNA,MIA,WN,806.0,154
PHL,JAX,YX,742.0,154
LAS,MSY,NK,1500.0,154
HDN,DEN,WN,141.0,154
HNL,SLC,DL,2994.0,154
MEM,DCA,OH,762.0,154
PHX,HNL,HA,2917.0,154
SJC,SLC,WN,584.0,154
ORD,ALB,OO,723.0,154
DFW,VPS,YV,641.0,153
PHL,CLE,OH,363.0,153
DCA,SJU,B6,1554.0,153
CDV,ANC,AS,160.0,153
RDU,SLC,DL,1823.0,153
PWM,LGA,YX,269.0,153
TPA,SJU,NK,1237.0,153
JFK,BOS,9E,187.0,153
MDT,CLT,AA,413.0,153
HRL,AUS,WN,273.0,153
MLI,DEN,OO,752.0,153
DSM,DCA,YX,897.0,153
IAH,SHV,EV,192.0,153
SFO,IAD,AS,2419.0,153
SAN,MRY,OO,375.0,153
OMA,DAL,WN,585.9411764705883,153
JAN,DFW,OO,408.0,153
ORD,JFK,YX,740.0,153
STT,FLL,NK,1107.0,153
MSY,LAS,NK,1500.0,153
JAX,HOU,WN,816.0,153
SMF,CLT,AA,2244.0,153
ITH,DTW,OO,353.0,153
SJC,HNL,HA,2417.0,153
SJC,IAH,UA,1608.0,153
DEN,DCA,UA,1476.0,153
STT,EWR,UA,1634.0,152
ATL,ILM,OO,377.0,152
SDF,TPA,WN,727.0,152
MSO,DEN,OO,679.0,152
JAX,PHL,YX,742.0,152
LAX,ANC,AS,2345.0,152
BOS,MCO,F9,1121.0,152
CMH,DCA,WN,323.0,152
MIA,SEA,AA,2724.0,152
CVG,FLL,G4,932.0,152
MSY,SLC,DL,1428.0,152
MIA,PHL,F9,1013.0,152
ORD,LWB,OO,489.0,152
ATL,CLE,WN,554.0,152
LGA,ALB,9E,136.0,152
LAX,PRC,OO,346.0,152
SLC,ORD,AA,1250.0,152
CVG,JFK,9E,589.0,152
DEN,RIC,UA,1482.0,152
ORF,IAD,YV,157.0,152
IAH,RDU,UA,1042.0,152
SMF,AUS,WN,1481.0,152
DEN,FCA,OO,752.0,152
ORF,ORD,YX,717.0,152
TPA,PHX,WN,1788.0,151
FSD,MSP,DL,196.0,151
SMF,OGG,HA,2404.0,151
HNL,SAN,AS,2614.0,151
MIA,LAX,B6,2342.0,151
MSP,MSY,DL,1039.0,151
MDW,SFO,WN,1855.0,151
CMH,FLL,NK,973.0,151
MIA,DAL,WN,1109.0,151
MSY,EWR,YX,1167.0,151
SNA,LAS,F9,226.0,151
DAL,OMA,WN,585.933774834437,151
ORD,GRR,UA,137.0,151
MSN,DTW,9E,311.0,151
PIT,IAH,UA,1117.0,151
EWR,STT,UA,1634.0,151
ORD,RAP,OO,779.933774834437,151
DEN,MSO,OO,679.0,151
LAX,HNL,AS,2556.0,151
JFK,DFW,DL,1391.0,151
ORD,JAX,UA,864.0,151
SLC,FCA,DL,531.0,151
EWR,SRQ,YX,1034.0,151
SJU,DCA,B6,1554.0,151
PIR,DEN,OO,385.0,151
PSG,WRG,AS,31.0,151
DTW,SYR,OO,374.0,151
ORD,CGI,OO,339.03973509933775,151
DEN,KOA,UA,3329.0,151
ORD,DLH,OO,397.0,151
CLE,DCA,EV,310.0,151
KTN,JNU,AS,234.0,151
LAX,MSY,NK,1670.0,151
YAK,CDV,AS,213.0,151
LGA,CHS,B6,641.0,151
PHL,MSN,OH,764.0,150
SEA,MKE,AS,1694.0,150
HNL,PDX,AS,2603.0,150
MDW,SRQ,WN,1035.0,150
IAH,SAT,YV,191.0,150
BDL,DEN,UA,1671.0,150
MYR,BDL,NK,664.0,150
PHL,MIA,F9,1013.0,150
ORD,ALB,MQ,723.0,150
ILM,ATL,OO,377.0,150
DRO,DFW,YV,674.0,150
TUS,IAH,YV,936.0,150
ORD,JFK,OO,740.0,150
IAH,VCT,OO,123.0,150
IDA,DFW,OO,1095.0,150
GRK,DFW,OO,134.0,150
DFW,AGS,MQ,874.0,150
MCI,LAX,NK,1363.0,150
DEN,BNA,F9,1014.0,150
JAX,IAD,YV,630.0,150
IAD,CMH,YX,299.0,150
RNO,LGB,WN,402.0,150
MRY,SAN,OO,375.0,150
BOS,PHX,B6,2300.0,150
JFK,SAN,AS,2446.0,150
BDL,TPA,B6,1111.0,150
SEA,BNA,DL,1978.0,149
BOS,SFO,DL,2704.0,149
EYW,DCA,YX,1023.0,149
SAF,PHX,OO,370.0,149
MCI,OAK,WN,1489.0,149
DCA,PWM,OH,482.0,149
SMF,HNL,HA,2462.0,149
IAH,PIT,UA,1117.0,149
DEN,LIH,UA,3414.0,149
AUS,SFO,OO,1504.0,149
BLV,VPS,G4,587.0,149
SFO,OTH,OO,412.0,149
MSN,LGA,9E,812.0,149
DAL,MIA,WN,1109.0,149
MCO,BUF,F9,1011.0,149
IAH,MAF,OO,429.0,149
DEN,JAC,OO,406.0,149
CVG,TPA,DL,773.0,149
ORD,IAH,MQ,925.0,149
GUM,HNL,UA,3801.0,149
SBA,PHX,OO,455.0,149
DFW,MTJ,AA,722.0,149
MSP,MSN,9E,228.0,149
PHL,CLT,F9,449.0,149
BFL,DFW,YV,1271.0,149
LAX,LAS,B6,236.0,149
ORD,SPI,OO,174.0,149
CLT,PHL,F9,449.0,149
MTJ,DFW,AA,722.0,149
ORD,SAV,YX,773.0,149
OAK,LIH,HA,2457.0,148
FLL,CHS,B6,470.0,148
DTW,DCA,OH,405.0,148
MRY,DEN,OO,959.0,148
MSN,MSP,DL,228.0,148
LGA,CHS,YX,641.0,148
MIA,BOS,DL,1258.0,148
DFW,PNS,MQ,604.0,148
IAH,PIT,YX,1117.0,148
YKM,SEA,QX,103.0,148
JAX,IAH,UA,817.0,148
IMT,DTW,OO,344.0,148
LBB,IAH,EV,458.0,148
TPA,RDU,DL,587.0,148
RIC,ORD,OO,642.0,148
DEN,RIW,OO,296.0,148
IAD,ORF,UA,157.0,148
DFW,BFL,YV,1271.0,148
SLC,TPA,DL,1888.0,148
OAK,BLI,WN,764.0,148
DFW,ABQ,YV,569.0,148
OGG,KOA,WN,84.0,148
ATL,SFO,UA,2139.0,148
MTJ,DEN,WN,196.0,148
HYS,SLN,OO,88.0,148
OGG,SAN,HA,2541.0,148
CLE,EWR,YX,404.0,148
MCO,SYR,B6,1053.0,147
MEM,DTW,OO,610.0,147
LAX,DCA,AS,2311.0,147
IND,LAX,AA,1814.0,147
DFW,CID,YV,685.0,147
MCO,RIC,NK,667.0,147
HNL,JFK,HA,4983.0,147
SAT,IAH,YV,191.0,147
MSP,SAT,OO,1097.0,147
MCI,LAX,DL,1363.0,147
SJU,EWR,NK,1608.0,147
OGS,IAD,OO,409.0,147
MYR,LGA,9E,563.0,147
SAT,MSY,WN,494.0,147
SAT,SAN,WN,1129.0,147
AUS,SJC,OO,1476.0,147
IAD,SFO,AS,2419.0,147
AUS,LGB,WN,1226.0,147
FNT,ORD,OO,223.0,147
SAN,BOI,OO,749.0,147
LIT,DCA,MQ,888.0,147
HNL,SAN,HA,2614.0,147
ALB,ORD,OO,723.0,147
HNL,ORD,UA,4243.0,147
BDL,MYR,NK,664.0,147
PSE,MCO,B6,1179.0,147
LGB,HOU,WN,1374.0,147
